# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Jul  8 18:53:06 CEST 2020
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: chabrier_lognormal_salpeter 
# Kind of output: isochrone tables
# Zin   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 7.00000 1.6123732328 2.7060911655    1.612  0.993  3.8543  4.021    0 2.287 2.553 2.553 2.241 2.044 1.872 1.675 1.530 1.515
0.0152 7.00000 1.6263777018 2.7071249485    1.626  0.996  3.8628  4.056    0 2.280 2.524 2.520 2.231 2.050 1.893 1.715 1.585 1.571
0.0152 7.00000 1.6488684416 2.7087421417    1.648  0.981  3.8720  4.113    0 2.316 2.541 2.534 2.267 2.104 1.962 1.803 1.689 1.676
0.0152 7.00000 1.6500000954 2.7088222504    1.649  0.980  3.8723  4.116    0 2.319 2.543 2.536 2.270 2.107 1.966 1.808 1.694 1.682
0.0152 7.00000 1.6529600620 2.7090308666    1.652  0.977  3.8733  4.124    0 2.327 2.549 2.541 2.277 2.117 1.977 1.821 1.709 1.697
0.0152 7.00000 1.6668893099 2.7100009918    1.666  0.952  3.8741  4.156    0 2.390 2.609 2.605 2.342 2.182 2.043 1.889 1.777 1.765
0.0152 7.00000 1.6792881489 2.7108488083    1.679  0.928  3.8732  4.180    0 2.451 2.670 2.670 2.404 2.242 2.101 1.944 1.830 1.819
0.0152 7.00000 1.6922930479 2.7117223740    1.691  0.907  3.8718  4.199    0 2.503 2.723 2.728 2.457 2.292 2.148 1.989 1.872 1.860
0.0152 7.00000 1.7000000477 2.7122325897    1.699  0.901  3.8715  4.205    0 2.518 2.738 2.744 2.472 2.306 2.161 2.002 1.884 1.873
0.0152 7.00000 1.7137023211 2.7131264210    1.713  0.892  3.8710  4.216    0 2.540 2.760 2.768 2.495 2.327 2.182 2.021 1.903 1.891
0.0152 7.00000 1.7366694212 2.7145876884    1.736  0.899  3.8729  4.223    0 2.524 2.741 2.748 2.479 2.315 2.173 2.016 1.901 1.889
0.0152 7.00000 1.7500000000 2.7154150009    1.749  0.920  3.8772  4.222    0 2.470 2.681 2.682 2.424 2.269 2.135 1.987 1.879 1.868
0.0152 7.00000 1.7726533413 2.7167878151    1.772  0.956  3.8846  4.221    0 2.381 2.581 2.572 2.334 2.193 2.072 1.939 1.844 1.834
0.0152 7.00000 1.8000000715 2.7183909416    1.799  1.006  3.8960  4.223    0 2.256 2.441 2.418 2.210 2.092 1.992 1.881 1.805 1.796
0.0152 7.00000 1.8054840565 2.7187054157    1.804  1.016  3.8984  4.224    0 2.230 2.413 2.387 2.185 2.072 1.976 1.870 1.797 1.788
0.0152 7.00000 1.8391709328 2.7205898762    1.838  1.084  3.9169  4.238    0 2.060 2.224 2.180 2.029 1.952 1.887 1.814 1.767 1.759
0.0152 7.00000 1.8500000238 2.7211785316    1.849  1.107  3.9237  4.245    0 2.002 2.160 2.113 1.980 1.915 1.861 1.799 1.760 1.753
0.0152 7.00000 1.8695573807 2.7222213745    1.868  1.148  3.9365  4.260    0 1.900 2.045 2.001 1.901 1.857 1.820 1.779 1.753 1.748
0.0152 7.00000 1.9000000954 2.7237946987    1.899  1.191  3.9521  4.286    0 1.793 1.925 1.901 1.835 1.812 1.793 1.775 1.762 1.759
0.0152 7.00000 1.9294172525 2.7252595425    1.929  1.215  3.9636  4.315    0 1.734 1.860 1.858 1.814 1.802 1.794 1.792 1.787 1.786
0.0152 7.00000 1.9500001669 2.7262537479    1.950  1.224  3.9677  4.327    0 1.711 1.837 1.843 1.805 1.797 1.793 1.796 1.795 1.794
0.0152 7.00000 1.9899675846 2.7281155586    1.990  1.247  3.9758  4.345    0 1.653 1.780 1.804 1.779 1.778 1.781 1.794 1.797 1.799
0.0152 7.00000 2.0000000000 2.7285690308    2.000  1.254  3.9774  4.347    0 1.635 1.762 1.790 1.768 1.768 1.772 1.788 1.791 1.793
0.0152 7.00000 2.0499999523 2.7307522297    2.050  1.278  3.9839  4.359    0 1.575 1.704 1.747 1.735 1.740 1.749 1.772 1.779 1.783
0.0152 7.00000 2.0825698376 2.7321083546    2.082  1.303  3.9888  4.361    0 1.513 1.644 1.699 1.695 1.703 1.716 1.745 1.754 1.759
0.0152 7.00000 2.0999999046 2.7328138351    2.099  1.317  3.9917  4.361    0 1.477 1.608 1.671 1.671 1.681 1.696 1.728 1.738 1.744
0.0152 7.00000 2.1500000954 2.7347631454    2.149  1.358  3.9996  4.362    0 1.374 1.509 1.593 1.605 1.620 1.640 1.681 1.695 1.702
0.0152 7.00000 2.2000000477 2.7366089821    2.199  1.399  4.0073  4.363    0 1.274 1.413 1.519 1.541 1.560 1.584 1.634 1.651 1.661
0.0152 7.00000 2.2500000000 2.7383584976    2.249  1.438  4.0147  4.363    0 1.176 1.320 1.448 1.480 1.502 1.530 1.588 1.608 1.620
0.0152 7.00000 2.2999999523 2.7400190830    2.299  1.475  4.0218  4.363    0 1.082 1.231 1.380 1.420 1.445 1.478 1.543 1.565 1.579
0.0152 7.00000 2.4000000954 2.7430980206    2.399  1.548  4.0353  4.364    0 0.900 1.062 1.253 1.307 1.337 1.376 1.456 1.482 1.500
0.0152 7.00000 2.5999999046 2.7484302521    2.600  1.683  4.0601  4.363    0 0.563 0.753 1.022 1.097 1.135 1.184 1.289 1.323 1.348
0.0152 7.00000 2.7468922138 2.7517719269    2.747  1.775  4.0766  4.360    1 0.332 0.547 0.867 0.954 0.995 1.050 1.171 1.210 1.238
0.0152 7.00000 2.8000001907 2.7528791428    2.800  1.807  4.0822  4.359    1 0.252 0.475 0.813 0.904 0.947 1.004 1.130 1.170 1.200
0.0152 7.00000 3.0000000000 2.7566392422    3.000  1.922  4.1024  4.354    1 -0.036 0.225 0.623 0.725 0.773 0.836 0.981 1.026 1.060
0.0152 7.00000 3.0074510574 2.7567679882    3.008  1.927  4.1031  4.354    1 -0.046 0.216 0.616 0.719 0.766 0.830 0.975 1.020 1.055
0.0152 7.00000 3.2000000477 2.7598533630    3.199  2.029  4.1209  4.349    0 -0.304 -0.000 0.449 0.561 0.612 0.682 0.842 0.891 0.929
0.0152 7.00000 3.4000000954 2.7626278400    3.398  2.129  4.1378  4.343    1 -0.554 -0.207 0.286 0.407 0.462 0.537 0.710 0.763 0.804
0.0152 7.00000 3.6000001431 2.7650437355    3.598  2.223  4.1533  4.336    1 -0.788 -0.398 0.133 0.263 0.321 0.400 0.585 0.641 0.685
0.0152 7.00000 3.7569825649 2.7667298317    3.755  2.293  4.1649  4.331    1 -0.963 -0.537 0.021 0.156 0.217 0.300 0.493 0.552 0.598
0.0152 7.00000 3.8000001907 2.7671635151    3.798  2.312  4.1681  4.330    1 -1.010 -0.574 -0.009 0.128 0.189 0.273 0.469 0.528 0.575
0.0152 7.00000 4.0000000000 2.7690365314    4.001  2.395  4.1817  4.324    1 -1.218 -0.739 -0.144 -0.000 0.065 0.153 0.358 0.420 0.469
0.0152 7.00000 4.1999998093 2.7707016468    4.198  2.475  4.1946  4.317    1 -1.416 -0.893 -0.272 -0.122 -0.054 0.038 0.253 0.317 0.368
0.0152 7.00000 4.4000000954 2.7721905708    4.397  2.550  4.2066  4.310    1 -1.604 -1.040 -0.395 -0.238 -0.167 -0.072 0.150 0.217 0.271
0.0152 7.00000 4.5999999046 2.7735283375    4.598  2.621  4.2179  4.303    1 -1.783 -1.179 -0.512 -0.350 -0.276 -0.177 0.053 0.122 0.177
0.0152 7.00000 4.8000001907 2.7747361660    4.798  2.690  4.2289  4.297    1 -1.955 -1.311 -0.624 -0.456 -0.380 -0.277 -0.040 0.031 0.088
0.0152 7.00000 5.0000000000 2.7758312225    4.999  2.755  4.2388  4.289    1 -2.118 -1.438 -0.732 -0.560 -0.481 -0.376 -0.132 -0.059 0.000
0.0152 7.00000 5.0243139267 2.7759573460    5.023  2.763  4.2400  4.288    1 -2.137 -1.453 -0.745 -0.572 -0.493 -0.387 -0.143 -0.070 -0.010
0.0152 7.00000 5.1999998093 2.7768278122    5.200  2.818  4.2485  4.282    1 -2.275 -1.560 -0.837 -0.659 -0.578 -0.470 -0.220 -0.145 -0.084
0.0152 7.00000 5.3999996185 2.7777385712    5.401  2.879  4.2579  4.275    1 -2.427 -1.677 -0.937 -0.755 -0.671 -0.560 -0.305 -0.228 -0.165
0.0152 7.00000 5.5999994278 2.7785730362    5.601  2.937  4.2668  4.268    1 -2.573 -1.790 -1.035 -0.848 -0.762 -0.648 -0.387 -0.308 -0.244
0.0152 7.00000 5.8000001907 2.7793405056    5.801  2.993  4.2752  4.261    1 -2.713 -1.900 -1.129 -0.939 -0.851 -0.734 -0.468 -0.387 -0.321
0.0152 7.00000 6.0000000000 2.7800481319    6.000  3.048  4.2834  4.254    1 -2.849 -2.005 -1.221 -1.026 -0.936 -0.817 -0.546 -0.463 -0.396
0.0152 7.00000 6.1999998093 2.7807025909    6.200  3.100  4.2913  4.248    1 -2.980 -2.108 -1.310 -1.112 -1.019 -0.898 -0.621 -0.537 -0.469
0.0152 7.00000 6.4000000954 2.7813091278    6.399  3.151  4.2987  4.241    1 -3.106 -2.207 -1.396 -1.195 -1.101 -0.977 -0.696 -0.610 -0.540
0.0152 7.00000 7.0000000000 2.7828872204    6.996  3.294  4.3197  4.220    1 -3.465 -2.489 -1.643 -1.432 -1.333 -1.203 -0.909 -0.818 -0.745
0.0152 7.00000 7.1827244759 2.7833068371    7.180  3.335  4.3255  4.213    1 -3.567 -2.570 -1.714 -1.501 -1.401 -1.268 -0.971 -0.879 -0.804
0.0152 7.00000 7.8277297020 2.7846059799    7.828  3.472  4.3449  4.191    1 -3.911 -2.845 -1.957 -1.736 -1.631 -1.493 -1.183 -1.087 -1.008
0.0152 7.00000 8.0000000000 2.7849116325    8.001  3.508  4.3498  4.184    1 -4.000 -2.916 -2.020 -1.797 -1.691 -1.551 -1.239 -1.142 -1.062
0.0152 7.00000 8.1099586487 2.7850987911    8.110  3.530  4.3527  4.180    1 -4.054 -2.960 -2.059 -1.835 -1.728 -1.588 -1.274 -1.176 -1.095
0.0152 7.00000 8.7557010651 2.7860872746    8.751  3.654  4.3691  4.155    1 -4.364 -3.212 -2.284 -2.054 -1.944 -1.799 -1.475 -1.374 -1.290
0.0152 7.00000 9.0000000000 2.7864181995    8.995  3.699  4.3749  4.145    1 -4.477 -3.306 -2.368 -2.136 -2.025 -1.878 -1.551 -1.448 -1.363
0.0152 7.00000 9.1304636002 2.7865862846    9.125  3.722  4.3779  4.140    1 -4.535 -3.354 -2.411 -2.178 -2.066 -1.919 -1.590 -1.486 -1.401
0.0152 7.00000 9.6927747726 2.7872507572    9.689  3.820  4.3898  4.116    1 -4.780 -3.557 -2.595 -2.357 -2.244 -2.094 -1.758 -1.652 -1.563
0.0152 7.00000 10.0000000000 2.7875771523    9.998  3.872  4.3959  4.102    1 -4.909 -3.665 -2.695 -2.454 -2.339 -2.188 -1.849 -1.741 -1.652
0.0152 7.00000 10.1434926987 2.7877213955   10.142  3.895  4.3986  4.095    1 -4.968 -3.714 -2.739 -2.498 -2.383 -2.231 -1.890 -1.782 -1.692
0.0152 7.00000 10.6504955292 2.7881953716   10.651  3.976  4.4075  4.072    1 -5.169 -3.906 -2.894 -2.628 -2.512 -2.373 -2.020 -1.933 -1.853
0.0152 7.00000 11.0000000000 2.7884924412   11.001  4.030  4.4131  4.054    1 -5.306 -4.026 -3.011 -2.740 -2.618 -2.473 -2.119 -2.036 -1.954
0.0152 7.00000 11.2928895950 2.7887248993   11.294  4.074  4.4174  4.038    1 -5.416 -4.125 -3.108 -2.833 -2.707 -2.557 -2.202 -2.121 -2.038
0.0152 7.00000 11.6818571091 2.7890124321   11.683  4.132  4.4225  4.015    1 -5.560 -4.259 -3.240 -2.960 -2.827 -2.671 -2.315 -2.236 -2.152
0.0152 7.00000 12.0000000000 2.7892313004   12.001  4.179  4.4263  3.996    1 -5.677 -4.368 -3.346 -3.064 -2.929 -2.771 -2.412 -2.333 -2.247
0.0152 7.00000 12.1030101776 2.7892994881   12.102  4.193  4.4274  3.990    1 -5.712 -4.401 -3.376 -3.095 -2.961 -2.804 -2.444 -2.363 -2.276
0.0152 7.00000 12.4781255722 2.7895359993   12.469  4.244  4.4311  3.966    1 -5.840 -4.519 -3.487 -3.209 -3.078 -2.924 -2.559 -2.472 -2.384
0.0152 7.00000 12.8513946533 2.7897553444   12.832  4.294  4.4343  3.941    1 -5.965 -4.637 -3.598 -3.322 -3.195 -3.042 -2.674 -2.583 -2.492
0.0152 7.00000 13.3305425644 2.7900159359   13.298  4.358  4.4372  3.905    1 -6.125 -4.793 -3.748 -3.473 -3.348 -3.197 -2.827 -2.732 -2.639
0.0152 7.00000 13.7730150223 2.7902376652   13.726  4.417  4.4389  3.866    1 -6.271 -4.938 -3.890 -3.615 -3.492 -3.342 -2.971 -2.874 -2.779
0.0152 7.00000 14.0000000000 2.7903451920   13.946  4.446  4.4392  3.845    0 -6.346 -5.015 -3.965 -3.690 -3.568 -3.418 -3.047 -2.949 -2.854
0.0152 7.00000 14.0053873062 2.7903475761   13.951  4.447  4.4392  3.845    0 -6.347 -5.016 -3.967 -3.692 -3.569 -3.420 -3.049 -2.951 -2.855
0.0152 7.00000 14.4551610947 2.7905485630   14.389  4.502  4.4393  3.803    0 -6.485 -5.161 -4.111 -3.835 -3.712 -3.563 -3.193 -3.094 -2.998
0.0152 7.00000 14.9504222870 2.7907536030   14.868  4.563  4.4373  3.749    0 -6.637 -5.330 -4.282 -4.006 -3.882 -3.732 -3.364 -3.266 -3.168
0.0152 7.00000 15.4331073761 2.7909386158   15.333  4.622  4.4335  3.688    0 -6.784 -5.505 -4.461 -4.184 -4.059 -3.909 -3.541 -3.444 -3.345
0.0152 7.00000 15.8650474548 2.7910931110   15.748  4.674  4.4279  3.625    0 -6.915 -5.673 -4.634 -4.358 -4.233 -4.082 -3.711 -3.615 -3.516
0.0152 7.00000 16.0000000000 2.7911391258   15.878  4.690  4.4258  3.604    0 -6.956 -5.729 -4.691 -4.416 -4.291 -4.140 -3.768 -3.671 -3.572
0.0152 7.00000 16.0601234436 2.7911596298   15.934  4.697  4.4248  3.595    0 -6.973 -5.752 -4.715 -4.440 -4.316 -4.165 -3.792 -3.695 -3.596
0.0152 7.00000 16.4149875641 2.7912757397   16.265  4.738  4.4171  3.532    0 -7.075 -5.899 -4.864 -4.597 -4.479 -4.334 -3.967 -3.868 -3.770
0.0152 7.00000 16.7582111359 2.7913827896   16.584  4.777  4.4080  3.464    0 -7.173 -6.052 -5.022 -4.763 -4.651 -4.514 -4.157 -4.060 -3.964
0.0152 7.00000 17.0789356232 2.7914781570   16.881  4.814  4.3976  3.394    0 -7.265 -6.172 -5.151 -4.903 -4.795 -4.659 -4.314 -4.215 -4.122
0.0152 7.00000 17.2710590363 2.7915334702   17.058  4.837  4.3899  3.345    0 -7.321 -6.269 -5.255 -5.009 -4.903 -4.769 -4.430 -4.333 -4.240
0.0152 7.00000 17.4594631195 2.7915861607   17.232  4.859  4.3813  3.292    0 -7.378 -6.367 -5.361 -5.118 -5.014 -4.882 -4.548 -4.453 -4.360
0.0152 7.00000 17.7064514160 2.7916531563   17.450  4.890  4.3725  3.232    0 -7.455 -6.449 -5.451 -5.216 -5.113 -4.977 -4.646 -4.548 -4.459
0.0152 7.00000 17.9699096680 2.7917225361   17.666  4.928  4.3790  3.225    0 -7.551 -6.545 -5.538 -5.300 -5.196 -5.062 -4.727 -4.631 -4.540
0.0152 7.00000 17.9980754852 2.7917296886   17.689  4.937  4.3876  3.251    0 -7.573 -6.529 -5.513 -5.272 -5.167 -5.031 -4.692 -4.594 -4.502
0.0152 7.00000 18.0000000000 2.7917301655   17.693  4.938  4.3886  3.254    0 -7.576 -6.526 -5.509 -5.268 -5.163 -5.026 -4.687 -4.588 -4.496
0.0152 7.00000 18.0036487579 2.7917311192   17.697  4.940  4.3904  3.260    0 -7.579 -6.521 -5.502 -5.261 -5.156 -5.018 -4.678 -4.578 -4.486
0.0152 7.00000 18.0126686096 2.7917335033   17.705  4.951  4.4009  3.291    0 -7.607 -6.558 -5.532 -5.286 -5.181 -5.050 -4.705 -4.610 -4.515
0.0152 7.00000 18.0172119141 2.7917346954   17.709  4.966  4.4120  3.320    0 -7.645 -6.548 -5.514 -5.262 -5.153 -5.015 -4.659 -4.562 -4.465
0.0152 7.00000 18.0189418793 2.7917351723   17.711  4.977  4.4190  3.337    0 -7.673 -6.545 -5.506 -5.250 -5.137 -4.996 -4.632 -4.534 -4.435
0.0152 7.00000 18.0198898315 2.7917354107   17.711  4.977  4.4195  3.339    0 -7.673 -6.542 -5.503 -5.246 -5.133 -4.991 -4.628 -4.529 -4.430
0.0152 7.00000 18.0241222382 2.7917363644   17.715  4.965  4.4125  3.323    1 -7.643 -6.543 -5.509 -5.256 -5.147 -5.009 -4.652 -4.555 -4.458
0.0152 7.00000 18.0253810883 2.7917368412   17.716  4.963  4.4023  3.285    1 -7.637 -6.585 -5.557 -5.311 -5.206 -5.075 -4.728 -4.633 -4.538
0.0152 7.00000 18.0265274048 2.7917370796   17.717  4.963  4.3908  3.239    1 -7.636 -6.573 -5.552 -5.312 -5.206 -5.068 -4.727 -4.627 -4.535
0.0152 7.00000 18.0275325775 2.7917373180   17.718  4.964  4.3791  3.191    1 -7.639 -6.634 -5.625 -5.388 -5.285 -5.150 -4.815 -4.718 -4.628
0.0152 7.00000 18.0283775330 2.7917375565   17.719  4.965  4.3682  3.146    1 -7.643 -6.736 -5.735 -5.495 -5.392 -5.263 -4.927 -4.841 -4.751
0.0152 7.00000 18.0292282104 2.7917377949   17.719  4.967  4.3562  3.097    1 -7.647 -6.801 -5.817 -5.585 -5.486 -5.363 -5.030 -4.944 -4.853
0.0152 7.00000 18.0300998688 2.7917380333   17.720  4.969  4.3432  3.043    1 -7.652 -6.864 -5.895 -5.669 -5.571 -5.453 -5.127 -5.044 -4.955
0.0152 7.00000 18.0307979584 2.7917380333   17.720  4.970  4.3321  2.997    1 -7.656 -6.911 -5.956 -5.730 -5.634 -5.519 -5.200 -5.122 -5.035
0.0152 7.00000 18.0315074921 2.7917382717   17.720  4.971  4.3202  2.948    1 -7.659 -6.964 -6.025 -5.801 -5.707 -5.597 -5.287 -5.215 -5.132
0.0152 7.00000 18.0322227478 2.7917385101   17.721  4.972  4.3075  2.896    1 -7.661 -7.024 -6.101 -5.880 -5.789 -5.683 -5.381 -5.314 -5.239
0.0152 7.00000 18.0327663422 2.7917387486   17.721  4.973  4.2974  2.855    1 -7.663 -6.901 -6.011 -5.806 -5.718 -5.597 -5.307 -5.221 -5.147
0.0152 7.00000 18.0333137512 2.7917387486   17.721  4.974  4.2868  2.812    1 -7.664 -6.952 -6.067 -5.868 -5.786 -5.670 -5.385 -5.302 -5.230
0.0152 7.00000 18.0338592529 2.7917389870   17.722  4.974  4.2757  2.767    1 -7.665 -7.005 -6.125 -5.934 -5.856 -5.745 -5.466 -5.386 -5.316
0.0152 7.00000 18.0344104767 2.7917389870   17.722  4.974  4.2640  2.720    1 -7.666 -7.050 -6.186 -6.000 -5.926 -5.818 -5.547 -5.469 -5.401
0.0152 7.00000 18.0349693298 2.7917392254   17.722  4.974  4.2517  2.671    1 -7.666 -7.095 -6.250 -6.069 -5.998 -5.895 -5.631 -5.557 -5.491
0.0152 7.00000 18.0355300903 2.7917394638   17.723  4.974  4.2387  2.619    1 -7.666 -7.141 -6.317 -6.141 -6.074 -5.975 -5.720 -5.649 -5.586
0.0152 7.00000 18.0360965729 2.7917394638   17.723  4.974  4.2250  2.565    1 -7.665 -7.188 -6.387 -6.217 -6.153 -6.060 -5.813 -5.746 -5.686
0.0152 7.00000 18.0364761353 2.7917397022   17.723  4.973  4.2154  2.527    1 -7.664 -7.220 -6.436 -6.269 -6.209 -6.119 -5.879 -5.814 -5.756
0.0152 7.00000 18.0368614197 2.7917397022   17.724  4.973  4.2052  2.487    1 -7.662 -7.252 -6.487 -6.324 -6.267 -6.181 -5.948 -5.886 -5.829
0.0152 7.00000 18.0372486115 2.7917397022   17.724  4.972  4.1947  2.445    1 -7.660 -7.282 -6.540 -6.381 -6.326 -6.244 -6.019 -5.959 -5.904
0.0152 7.00000 18.0376396179 2.7917399406   17.724  4.971  4.1835  2.402    1 -7.658 -7.314 -6.595 -6.441 -6.389 -6.311 -6.094 -6.037 -5.984
0.0152 7.00000 18.0380382538 2.7917399406   17.724  4.970  4.1717  2.355    1 -7.655 -7.349 -6.652 -6.504 -6.456 -6.382 -6.173 -6.120 -6.069
0.0152 7.00000 18.0384502411 2.7917401791   17.725  4.969  4.1588  2.305    1 -7.652 -7.392 -6.708 -6.570 -6.528 -6.461 -6.260 -6.211 -6.163
0.0152 7.00000 18.0388755798 2.7917401791   17.725  4.967  4.1450  2.251    1 -7.648 -7.437 -6.769 -6.641 -6.605 -6.545 -6.354 -6.309 -6.263
0.0152 7.00000 18.0393199921 2.7917404175   17.725  4.965  4.1295  2.191    1 -7.643 -7.471 -6.849 -6.725 -6.692 -6.636 -6.457 -6.415 -6.372
0.0152 7.00000 18.0397891998 2.7917404175   17.726  4.963  4.1121  2.124    1 -7.637 -7.501 -6.944 -6.821 -6.788 -6.735 -6.572 -6.533 -6.493
0.0152 7.00000 18.0400390625 2.7917404175   17.725  4.961  4.1024  2.087    1 -7.633 -7.521 -6.990 -6.871 -6.840 -6.791 -6.636 -6.599 -6.560
0.0152 7.00000 18.0403060913 2.7917406559   17.725  4.960  4.0916  2.045    1 -7.629 -7.543 -7.041 -6.926 -6.898 -6.853 -6.706 -6.672 -6.635
0.0152 7.00000 18.0405902863 2.7917406559   17.725  4.958  4.0796  1.999    1 -7.624 -7.566 -7.094 -6.985 -6.961 -6.920 -6.784 -6.753 -6.719
0.0152 7.00000 18.0409088135 2.7917406559   17.725  4.955  4.0654  1.945    1 -7.619 -7.623 -7.122 -7.038 -7.030 -7.004 -6.876 -6.854 -6.823
0.0152 7.00000 18.0412673950 2.7917408943   17.725  4.953  4.0484  1.879    1 -7.612 -7.644 -7.197 -7.120 -7.116 -7.096 -6.984 -6.967 -6.938
0.0152 7.00000 18.0416641235 2.7917408943   17.724  4.949  4.0280  1.801    1 -7.604 -7.659 -7.283 -7.215 -7.215 -7.203 -7.111 -7.100 -7.075
0.0152 7.00000 18.0421123505 2.7917411327   17.724  4.946  4.0031  1.705    1 -7.594 -7.662 -7.382 -7.324 -7.329 -7.326 -7.263 -7.259 -7.239
0.0152 7.00000 18.0426120758 2.7917411327   17.723  4.941  3.9723  1.587    1 -7.583 -7.647 -7.495 -7.450 -7.459 -7.469 -7.447 -7.455 -7.441
0.0152 7.00000 18.0431671143 2.7917413712   17.723  4.936  3.9343  1.440    1 -7.569 -7.624 -7.568 -7.570 -7.603 -7.642 -7.669 -7.697 -7.694
0.0152 7.00000 18.0437774658 2.7917413712   17.722  4.928  3.8873  1.259    1 -7.551 -7.464 -7.599 -7.666 -7.734 -7.815 -7.930 -7.993 -8.007
0.0152 7.00000 18.0443744659 2.7917416096   17.722  4.919  3.8354  1.061    1 -7.527 -7.135 -7.411 -7.652 -7.818 -7.982 -8.212 -8.344 -8.374
0.0152 7.00000 18.0446491241 2.7917416096   17.722  4.912  3.8103  0.968    1 -7.509 -6.912 -7.239 -7.614 -7.844 -8.055 -8.342 -8.518 -8.555
0.0152 7.00000 18.0448017120 2.7917418480   17.722  4.907  3.7964  0.917    1 -7.497 -6.762 -7.120 -7.583 -7.852 -8.091 -8.411 -8.615 -8.657
0.0152 7.00000 18.0449714661 2.7917418480   17.722  4.900  3.7794  0.856    1 -7.481 -6.539 -6.960 -7.536 -7.856 -8.131 -8.492 -8.730 -8.779
0.0152 7.00000 18.0451660156 2.7917418480   17.721  4.892  3.7598  0.786    1 -7.459 -6.236 -6.747 -7.460 -7.843 -8.165 -8.580 -8.865 -8.921
0.0152 7.00000 18.0453796387 2.7917418480   17.722  4.882  3.7374  0.706    1 -7.435 -5.816 -6.493 -7.361 -7.814 -8.182 -8.664 -9.005 -9.069
0.0152 7.00000 18.0456218719 2.7917418480   17.722  4.868  3.7130  0.623    1 -7.399 -5.363 -6.214 -7.226 -7.746 -8.163 -8.725 -9.135 -9.202
0.0152 7.00000 18.0458889008 2.7917420864   17.722  4.847  3.6882  0.545    1 -7.347 -4.816 -5.901 -7.053 -7.640 -8.104 -8.761 -9.241 -9.318
0.0152 7.00000 18.0461883545 2.7917420864   17.722  4.818  3.6632  0.474    1 -7.274 -4.139 -5.516 -6.849 -7.504 -8.005 -8.771 -9.290 -9.403
0.0152 7.00000 18.0465164185 2.7917420864   17.722  4.792  3.6397  0.405    1 -7.211 -3.385 -5.123 -6.606 -7.335 -7.897 -8.769 -9.341 -9.488
0.0152 7.00000 18.0472049713 2.7917423248   17.722  4.739  3.6082  0.333    1 -7.077 -2.337 -4.504 -6.152 -7.001 -7.679 -8.694 -9.362 -9.550
0.0152 7.00000 18.0475730896 2.7917423248   17.723  4.742  3.5994  0.294    1 -7.086 -2.099 -4.358 -6.049 -6.938 -7.661 -8.718 -9.414 -9.615
0.0152 7.00000 18.0479660034 2.7917425632   17.723  4.766  3.5896  0.231    1 -7.146 -1.895 -4.234 -5.968 -6.904 -7.689 -8.796 -9.523 -9.737
0.0152 7.00000 18.0482826233 2.7917425632   17.723  4.826  3.5811  0.137    1 -7.295 -1.806 -4.200 -5.972 -6.954 -7.811 -8.965 -9.714 -9.943
0.0152 7.00000 18.0485038757 2.7917425632   17.723  4.861  3.5756  0.080    1 -7.383 -1.759 -4.161 -5.948 -6.963 -7.877 -9.065 -9.829 -10.066
0.0152 7.00000 18.0489234924 2.7917428017   17.723  4.915  3.5672 -0.007    1 -7.517 -1.696 -4.086 -5.886 -6.958 -7.976 -9.221 -10.005 -10.256
0.0152 7.00000 18.0690727234 2.7917478085   17.721  5.013  3.5563 -0.149    1 -7.762 -1.684 -4.003 -5.805 -6.973 -8.164 -9.498 -10.305 -10.574
0.0152 7.00000 18.1000995636 2.7917559147   17.721  4.976  3.5612 -0.093    1 -7.670 -1.699 -4.064 -5.873 -6.994 -8.101 -9.391 -10.188 -10.449
0.0152 7.00000 18.1502456665 2.7917685509   17.729  4.939  3.5670 -0.032    1 -7.577 -1.734 -4.133 -5.940 -7.015 -8.036 -9.283 -10.066 -10.318
0.0152 7.00000 18.2794837952 2.7918007374   17.762  4.930  3.5747  0.009    1 -7.555 -1.856 -4.292 -6.096 -7.122 -8.047 -9.242 -10.004 -10.245
0.0152 7.00000 18.3314151764 2.7918136120   17.772  4.981  3.5822 -0.012    1 -7.682 -2.085 -4.560 -6.366 -7.354 -8.204 -9.357 -10.092 -10.324
0.0152 7.00000 18.3397636414 2.7918157578   17.771  5.046  3.6516  0.200    1 -7.845 -4.187 -5.863 -7.327 -8.031 -8.564 -9.388 -9.917 -10.052
0.0152 7.00000 18.3438205719 2.7918167114   17.766  5.054  3.7817  0.712    1 -7.866 -6.944 -7.371 -7.930 -8.241 -8.509 -8.863 -9.091 -9.140
0.0152 7.00000 18.3459262848 2.7918171883   17.762  5.060  3.8164  0.846    1 -7.879 -7.342 -7.660 -7.993 -8.203 -8.401 -8.671 -8.833 -8.869
